类型,代码,名称,价格,涨跌%,成交量,相对量,RSI,SAR,EMA20,50日均线,信号,AI点评
表格,ZBRA,Zebra Technologies Corporation,367.83,-0.86,174565,0.31,61.31,多头,352.818,335.536,,
表格,LAMR,Lamar Advertising Company,143.85,-0.26,172775,0.36,33.89,空头,147.284,152.345,,
表格,BLK,"BlackRock, Inc.",1065.68,0.45,171051,0.29,43.56,多头,1086.443,1104.425,,
表格,WAB,Westinghouse Air Brake Technolo,290.51,-0.59,169546,0.22,56.63,多头,284.968,287.872,,
表格,GPC,Genuine Parts Company,128.55,-0.16,169179,0.16,42.83,空头,131.462,130.455,,
表格,GRMN,Garmin Ltd.,289.92,0.81,167779,0.2,59.92,多头,281.385,280.711,,
表格,COKE,"Coca-Cola Consolidated, Inc.",189.576,1.11,167394,0.29,46.84,空头,192.399,189.309,,
表格,PKG,Packaging Corporation of Americ,238.1,-1.2,161889,0.26,51.12,多头,236.491,241.269,,
表格,PAYC,"Paycom Software, Inc.",222.99,0.59,158621,0.21,54.11,空头,223.096,202.412,,
表格,MPWR,"Monolithic Power Systems, Inc.",1342.51,-0.96,156297,0.23,59.66,多头,1252.333,1302.169,,
表格,RACE,Ferrari N.V.,411.793,-0.3,154495,0.44,51.2,多头,411.524,404.1,,
表格,TPL,Texas Pacific Land Corporation,335.48,-0.08,153878,0.4,38.12,空头,359.83,376.006,,
表格,LII,"Lennox International, Inc.",369.595,-0.74,153131,0.3,37.06,空头,378.622,426.906,,
表格,THC,Tenet Healthcare Corporation,254.78,-0.65,149771,0.18,44.32,空头,261.573,253.163,,
表格,BMO,Bank Of Montreal,170.325,-0.03,148512,0.19,41.53,空头,173.901,176.74,,
表格,ROK,"Rockwell Automation, Inc.",431.96,-0.21,147952,0.2,52.05,多头,426.581,440.704,,
表格,CLH,"Clean Harbors, Inc.",317.1,1.26,146220,0.39,52.04,多头,316.235,314.072,,
表格,HUBB,Hubbell Inc,465.22,0.33,145821,0.3,52.53,多头,458.295,473.784,,
表格,WTW,Willis Towers Watson Public Lim,295.29,-1.24,144260,0.29,29.83,空头,317.779,323.24,,
表格,CINF,Cincinnati Financial Corporatio,163.85,0.79,143860,0.23,33.99,空头,169.353,173.559,,
表格,JLL,Jones Lang LaSalle Incorporated,326.875,0.87,140973,0.43,34.45,空头,346.276,354.11,,
表格,AXSM,"Axsome Therapeutics, Inc.",193.745,0.15,140385,0.23,36.85,空头,207.349,215.776,,
表格,WSO,"Watsco, Inc.",321.68,-1.13,138510,0.26,53.83,多头,314.852,325.916,,
表格,EQIX,"Equinix, Inc.",1041.175,0.34,136052,0.26,50.71,多头,1036.604,1041.788,,
表格,MANH,"Manhattan Associates, Inc.",210.02,-0.17,133575,0.21,54.01,空头,209.22,196.403,,
表格,AEIS,"Advanced Energy Industries, Inc",275.635,-1.36,126475,0.23,48.83,多头,274.124,290.987,,
表格,MEDP,"Medpace Holdings, Inc.",620.43,0.53,126391,0.57,60.59,多头,605.528,589.929,,
表格,HII,"Huntington Ingalls Industries, ",271.175,0.51,121188,0.27,32.24,空头,282.886,294.7,,
表格,PAG,"Penske Automotive Group, Inc.",209.06,-0.29,117930,0.36,36.14,空头,214.447,214.526,,
表格,MTD,"Mettler-Toledo International, I",1521.21,1.93,117575,0.58,71.97,多头,1392.194,1380.277,,
表格,MOG-A,Moog Inc.,385.075,2.69,116398,0.49,55.26,多头,373.651,391.563,,
表格,ARW,"Arrow Electronics, Inc.",226.325,-0.22,113059,0.21,60.62,多头,216.217,212.578,,
表格,TDG,Transdigm Group Incorporated,1113.92,0.78,112789,0.29,40.08,多头,1132.573,1195.12,,
表格,NDSN,Nordson Corporation,323.235,0.56,110265,0.3,60.54,多头,315.135,309.33,,
表格,ULTA,"Ulta Beauty, Inc.",546.765,0.54,107978,0.15,53.42,多头,541.715,525.314,,
表格,TDY,Teledyne Technologies Incorpora,618.21,-0.46,107648,0.41,49.8,多头,614.261,637.667,,
表格,FIX,"Comfort Systems USA, Inc.",1657.15,1.92,104263,0.3,52.4,多头,1624.419,1667.271,,
表格,IDXX,"IDEXX Laboratories, Inc.",514.55,-1.43,104179,0.21,41.29,多头,524.607,548.611,,
表格,HEI,Heico Corporation,309.31,-0.41,103301,0.19,38.75,多头,316.74,340.87,,
表格,RS,"Reliance, Inc.",384.2,-0.11,102247,0.33,42.36,多头,392.469,399.648,,
表格,CR,Crane Company,204.0,-0.16,98335,0.24,50.02,空头,202.592,210.865,,
表格,MDGL,"Madrigal Pharmaceuticals, Inc.",514.43,0.27,97398,0.44,43.15,空头,528.349,528.233,,
表格,EME,"EMCOR Group, Inc.",753.11,0.17,95700,0.26,48.04,空头,755.809,770.662,,
表格,GWW,"W.W. Grainger, Inc.",1283.325,1.0,88862,0.36,47.21,多头,1285.871,1317.636,,
表格,RNR,RenaissanceRe Holdings Ltd.,331.745,0.9,87638,0.31,57.24,多头,327.517,324.351,,
表格,EG,"Everest Group, Ltd.",375.04,0.72,84791,0.21,51.67,多头,374.097,373.345,,
表格,CACI,"CACI International, Inc.",625.405,1.41,84628,0.32,52.45,空头,624.419,587.858,,
表格,NVMI,Nova Ltd.,363.2,-0.69,75692,0.12,47.72,空头,362.5,388.156,,
表格,KRYS,"Krystal Biotech, Inc.",343.14,0.41,75118,0.28,48.99,空头,344.044,343.2,,
表格,WCC,"WESCO International, Inc.",362.28,-0.98,71007,0.14,57.4,多头,348.343,345.751,,
表格,RBC,RBC Bearings Incorporated,504.54,0.86,69882,0.22,49.16,多头,499.97,532.491,,
表格,SNA,Snap-On Incorporated,368.955,-0.35,67744,0.23,28.1,空头,378.734,394.239,,
表格,AIT,Applied Industrial Technologies,333.405,-0.02,65843,0.21,54.63,多头,326.844,337.577,,
表格,BAP,Credicorp Ltd.,381.01,-1.13,59924,0.17,50.68,多头,380.473,382.908,,
表格,ESLT,Elbit Systems Ltd.,745.767,0.44,44867,0.66,52.26,多头,737.566,762.477,,
表格,DDS,"Dillard's, Inc.",655.0,1.45,42075,0.22,59.12,空头,636.875,612.856,,
表格,UI,Ubiquiti Inc.,568.63,-0.83,38571,0.22,48.76,空头,573.333,563.986,,
表格,MKL,Markel Group Inc.,1748.295,0.37,27625,0.41,33.53,空头,1791.133,1852.448,,
表格,FCNCA,"First Citizens BancShares, Inc.",2046.05,0.33,23515,0.36,35.86,空头,2134.163,2168.385,,
表格,NVR,"NVR, Inc.",6220.79,-0.33,15281,0.37,47.74,空头,6245.475,6314.574,,
表格,BRK-A,Berkshire Hathaway Inc.,760613.188,-0.58,114,0.51,49.55,空头,762255.84,758465.304,,
